week,sentence,sentiment
1221,미투운동 확산에 따른,negative
1222,논란에 휩싸이고 ,negative
1222,지정 대상 농장 선정이나 냄새측정 방법이 개정된 악취관리법에 부합되지 않는다는 게 그 배경이다,negative
1222,악취와 관련된 민원이 1년,negative
1223,값 하락에 후보돈 입식 열기도 사그라들고 ,negative
1223,올 상반기(1~6월) 이동(판매)두수는 총 8만8천762두로,neutral
1224,최근 기대했던 한돈 성수기가 실종되면서 하반기 이후 농가들의 수익 악화가 우려되고 ,negative
1224,위기를 극복해야 한다고 한 목소리를 내고 ,negative
1224,이상 끌어올리는 노력 경주를 통해 농가들의 노력을 뒷받침해야 한다는 여론이다,neutral
1224,생산비 수준에 그치고 ,negative
1224,위기감이 고조되고 ,negative
1224,양돈 현실 상황이 심각한 점을 인식하고 ,negative
1225,대응 사료산업 종사자 표준행동지침을 발표했다,neutral
1225,협회는 최근 이사회를 열고 ASF가 주변국으로 확산되고 ,neutral
1226,일선 협동조합으로서는 유일무이한 도드람양돈농협,positive
1226,임직원 공모를 통해 작사,neutral
1227,도달일령과 등지방이 추가된다.,neutral
1227,실용성을 대폭 강화하기 위한 조치라는 점에서 기대를 모으고 ,positive
1227,축산회관에서 실무협의회를 갖고 우수모계종돈 선발기준 변경방안을,neutral
1228,최고의 생산성을 희망하는 양돈농가들을 뒷받침할 기술지침서가 발간됐다,neutral
1228,달성을 위한 2019년 기술자료집,neutral
1228,이 책자에는 도드람양돈농협 조합,neutral
1229,양돈장 매물이 쏟아져 나오고 ,neutral
1229,돼지가격 하락에 따른 경영난과 불투명한 시장전망,negative
1229,농장 매도의사를 밝히는 농가들이 올들어 ,negative
1229,  계량화된 통계는 확보하기 어려운 게 현실,negative
1229,소식과 함께 농장매물 급증 추세가 더 이상 새로운 뉴스거리가 되지 못할 정도다,negative
1229,유관기업들과 친분이 많다보니 ,neutral
1230,야생멧돼지 개체조절 선행,neutral
1230,과도한 조치라며 반대하고 ,negative
1230,의견수렴에 나섰다,neutral
1230,비교해 살처분 범위를 대폭,neutral
1231,철저한 위생관리를 당부하고 ,neutral
1231,정액을 채취하는 과정에서 세균 오염이 증가할 수 있기 때,negative
1232,국내 돼지고기 시장 경색의 주요 원인이 되고 ,negative
1232,각각 증가했다,positive
1232,부위별로는 삼겹이 3만3,neutral
1233,하반기 내내 전방위적 홍보 활동을 전개키로 했다,neutral
1233,소비가 부진하고 ,positive
1233,이를 위해 수급 조절,neutral
1234,이하 한돈자조금,neutral
1234,국민과 희로애락을 함께 해온 한,neutral
1235,등급 이상 출현율이 동반 상승했다,positive
1235,최근 축산물품질평가원에 따르면 6월말 돼,neutral
1236,최근 한돈 성수기가 실종되면서 농가 등 업계 안팎에서 위기감이 고조되고 ,negative
1236,전망이 제기되면서 장기적인 불황의 시작이 아닌지 업계가 촉각을 곤두세우고 ,negative
1236,월별로 살펴보면 ,neutral
1237,한돈이 주요 소비처인 대형마트에서 설자리를 잃고 ,negative
1237,연속 감소했다,negative
1237,특히 대형마트의 연간 매출을 분석한 결과 매년 하락 추세로 18년의 경우 전년 대비 ,negative
1238,구애,negative
1238,판로확보에 가장 큰 걸림돌이 되고 ,negative
1238,아프리카돼지열병(ASF)도 새로운 복병으로 지목되고 ,negative
1238,장기계약 확대 힘들다,negative
1238,양돈업계의 요청에 난색을 표출했다,negative
1238,원료육으로서 사용비중 확대가 쉽지 않다는 것이다,negative
1238,한 기존 거래처를 외면하기 어렵다는 지적도,negative
1239,새로운 뉴스거리도 아니다,negative
1239,더구나 다양한 전제조건을 통해 가축사육제한지역내 축사 증개축을 규제하는 지자체들도 늘고 ,neutral
1239,최근에는 축사 운영형태를 지정하는 지자체까지 출현했다,neutral
1239,이같은 내용과 함께 사육제한범위를 대,neutral
1240,도입하고 있는 대형유통업계의 국내산 돼지고기 영업행태에 강력한 대응을 예고,negative
1240,국내산 돼지고기 입점사를 결정하고 ,neutral
1240,있는 육가공업체들로서는 출혈경쟁에 따른,negative
1241,수 있는 아이디어 발굴에 나섰다,positive
1241,이하 한돈자조금,neutral
1242,분기도 외식경기가 신통치 못했다,negative
1242,전년 동기 대비 매출액이 감소한,negative
1243,올 들어 돼지 사육두수 증가세가 둔화되는 흐름을 보이고 ,neutral
1243,지난해 동월 1천130만4천마리 대비 ,neutral
1243,지난 3월에 이어 6월도 소폭이나마,neutral
1244,주변 농장 돼지들이 살처분된다,neutral
1244,발생 시 살처분 범위를 확대키로 했,neutral
1245,목심 부위만은 큰 폭의 증가세를 유지하고 ,neutral
1245,이상육 발생으로 국내산 목심 판매가 위축된 틈새를 수입육이 파고들고 있다는 우려의 목소리가 적지 않다,negative
1245,올들어 수입된 돼지고기는 이달 20일 현재 27만2천245톤으로 잠정 집계됐다,neutral
1245,극심한 소비부진과 공급과잉에 허덕이고 ,negative
1246,시중 유통 돼지정액 제품의 품질표준화 방안을 모색했다,neutral
1246,돼지유전자,neutral
1247,전파 위험성과 함께 국내 양돈업계의 위기감이 극에 달하고 ,negative
1247,전파 가능성은 매우 희박한 것으로 확인됐다,neutral
1247,휴전선 접경지역 현황을 둘러본 정현규 박사의 소감을 들어,neutral
1247,▶ 휴전선 점검은 어떻게 이뤄졌나,neutral
1247,전문가 점검의 필요성이 제기됨에 따라 국방부가 검토를 거쳐 제안해 왔다,neutral
1247,유입 가능성과 대비태세를 점검했다,neutral
1247,가감없이 평가해 달라는 게 국방부측의 요청이었다,neutral
1248,전국의 양돈조합과 함께 삼겹살을 포함한 돼지고기 전체 부위에 대한 할인행사를 지난 18일부터 오는 31일까지 진행하고 ,positive
1248,이번 할인행사에 참여하는 판매장은 총 4,neutral
1249,돼지가격은 이달 수준에 머물 것이란 전망이 나왔다,neutral
1249,돼지가격관측을 통해 내달의 돼지가격을 지육kg당 4천100,neutral
1249,전과 비교해 ~%가 하,neutral
1250,있는 돼지고기 시장 살리기에  안간힘을 쓰고 ,negative
1250,상당의 한돈을 전국의 소외계층에게 전달하는 나눔행사를 전개할 예정이다,positive
1250,한돈자조금 나눔행사로는 역대 최대규모다,positive
1250,더구나 총 8억1천만원을 투입,neutral
1251,연구부터 이뤄져야 한다고 ,neutral
1251,반기문 전 유엔사무총장을 위원장으로 하는 국가환경회의는 미세먼지 문제의 범 국가적 해결을 위한 대통령 직속 자문기구로 미세먼지,neutral
1252,올 하반기 한돈자조금을 통한 소비촉진사업이 대폭 확대된다,neutral
1252,한돈자조금관리,neutral
1253,8월 한돈 4천원대는 유지할 수 있을까,neutral
1253,계속된 한돈 약세에 휴가철임에도 4천원대도 무너지는 것은 아닌지 우려가 높아지고 ,negative
1253,양돈관측을 통해 8월 평균 돼지 도매가격이 4천100,neutral
1253,낮은 수준이다,negative
1253,이마저도 자신하기,neutral
1254,최근 구제역 항체 형성률이 하락하고 ,neutral
1254,지속 하락하는 추세가 나타나고 ,negative
1254,구제역 백신 항체형성률 하락은 정부의 O,negative
1255,양돈업계가 모돈감축사업을 추진한다,neutral
1255,돼지가격 안정을 기대할 수 없다는 판단에 따른 것이다,negative
1255,돼지가격 안정대책의 일환으로 모돈감축 사업 추진방안을 마련했다,neutral
1255,감축사업 제안을 수용할 경우 전국의 양돈농가로 확대한다는 게 그,neutral
1256,강화하면서 양돈현장에서는 불만이 높아지고 ,negative
1256,이상육 피해를 줄일 수 있는 근본 대책은 외면한 채 규제만 강화하고 있다는 시각이 확산되고 ,negative
1256,백신 접종 미이행 농가의 경우 살처분보상금  전액을 삭감키로 했다,negative
1256,내년부터는 항체가 검사도 강화,neutral
1256,양돈농가,neutral
1257,목소리로 주문하고 ,neutral
1257,지난달 25일 열린 제3차 관리위원회 자리에서다,neutral
1257,학계,neutral
1258,회장 김호신)의 영역이 한층 더 확대된다,neutral
1258,회칙 변경안을 원안 의결했다,neutral
1258,리모델링 수준의 혁,neutral
1259,한돈자조금관리위원회는 지난달 28일 서울 구로구 고척,neutral
1260,종돈개량의 초석이 될 것임을 선언했다,neutral
1260,축산회관에서 가진 이날 현판식에서 환영사를,neutral
1261,상반기 돼지개량네트워크 구축 사업의 유전능력 평가 결과를 토대로 한국형 씨돼지 9마리를 선발했다,neutral
1261,돼지개량네트워크는 농림축산식품부 사업으로 각 농장이 보유한 우수 씨돼지를 선발,neutral
1262,판매가격은 그대로 받으면서 ,negative
1262,가격 하락에 일조했다고 ,negative
1263,모돈 감축을 또다시 추진키로 했다,neutral
1263,감축 후에 진행한다는 전제를 달았다,neutral
1263,가격 안정을 위해 ,positive
1264,돼지 이상육 발생 비율이 매해 급증하고 ,negative
1264,대비 소폭 증가했다,neutral
1264,이 조합의,neutral
1265,가격 안정에 걸림돌로 작용할 전망이다,negative
1265,한돈협회가 운영 중인 한돈팜스의 향후 6개월 사육 두수,neutral
1266,농가들의 경쟁력이 저하되고 ,negative
1266,생산성을 분석한 결과 올 5월까지 생산성적은 △PSY=두 △MSY=두로 나타났,neutral
1267,상당)을 내놓았다,positive
1267,충북한돈협회는 지난달 29일 이시,neutral
1268,중단을 촉구하고 ,negative
1268,돼지의 도매시장 평균가격이 지육 kg당 3천원대로 곤두박질한 주요 원인이 돼지고기 수입이라는 판,negative
1269,↑,neutral
1269,생산성 저하 덜해,positive
1269,재진입에 힘겨워하는 모습이다,negative
1269,지난달 24일 이후 이달 5일까지 벌써 2주째다,neutral
1269,지연됐던 여름철 무더위가,neutral
1270,공인기관 차원 검증 시급퇴비 고속발효용 콤포스트가 축산현장에서 돌풍을 일으키고 ,negative
1270,양축농가들에게 큰 인기를 얻고 ,positive
1270,일선 지자체들도 앞다퉈 지원에 나서고 ,positive
1270,콤포스트 지원규모를 확대하기도 했다,positive
1270,인식되고 있다고 해도 과언이 아닌 형국이다,neutral
1270,설치농가들이 급증하면서 ,neutral
1271,지난달 돼지도축두수가 전년에 비해 크게 증가했다,neutral
1271,상위등급 출현율도 두드러진 상승세를 보였다,positive
1271,축산물품질평가원에 따르면 돼지도축두,neutral
1272,브라질산 돼지고기에 대한 검역강화를 정부에 요구했다,neutral
1272,최근 브라질의 세아라주 등에서 돼지열병,negative
1273,지난달 종돈수입량이 ‘제로,neutral
1273,한국종축개량협회에 따르면 지난 7월 국내에 한 마리의 종돈도 통관되,neutral
1274,지난달 돼지출하 체중이 최근 3년간 가장 높았던 것으로 나타났다,neutral
1274,양돈현장의 증체 지연피해가 적었음을 뒷받침하는 근거라는 분석에 무게가 실리고 ,neutral
1274,돼지 생산성 저하 피해를 알아보기 위해 축산물품질평가원의 자료를 바탕으로 최근 3년간의 도체중을 분석했다,neutral
1274,이전해와 다르지,negative
1275,한돈 추석 선물세트 캠페인’에 착수했다,neutral
1275,명절에 한돈으로 고마움을 전하자,positive
1275,올해는 ‘기해년 황금,neutral
1276,확산되며 미끼백신 투입이 임박했다,negative
1276,빠르면 금년중 이뤄질 가능성도 높은 것으로 알려졌다,neutral
1276,대응방안을 집중 모색한 결과 미끼백신 투입의 필요성에 입장을 같이했다,neutral
1276,한별팜텍 이승윤 수의사 등이 자리를 함께했다,neutral
1276,생산자단체 등 범 양돈업계 전반에 걸쳐 미끼백신 투입에 공감대가 형성되고,neutral
